,individual,language_indiv,filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,correct_answer,binarized_answer,nb_stimuli,TGT_first_code,language_indiv_code,language_stimuli,language_stimuli_code
26650,149,english,BR_TRIP57143_0,o,u,b,k,BR716,BR778,BR1062,BR-participant1,BR-participant5,False,2,1,133,0,0,BR,2
26651,149,english,FR_TRIP66201_1,ɑ̃,ɛ̃,z,f,FR1523,FR1483,FR1860,FR-participant4,FR-participant3,True,1,1,134,1,0,FR,0
26652,149,english,TU_TRIP8739_0,y,œ,d,ʃ,TU20,TU40,TU158,TU-participant2,TU-participant3,False,3,1,135,0,0,TU,5
26653,149,english,GR_TRIP24606_1,uː,yː,z,t,GR449,GR443,GR14,GR-participant3,GR-participant6,True,-2,-1,136,1,0,GR,3
26654,149,english,GR_TRIP39433_0,ʊ,uː,z,t,GR617,GR560,GR322,GR-participant1,GR-participant4,False,2,1,137,0,0,GR,3
26655,149,english,BR_TRIP31959_1,õ,ĩ,l,s,BR888,BR876,BR656,BR-participant5,BR-participant1,True,3,1,138,1,0,BR,2
26656,149,english,BR_TRIP14923_0,ũ,ĩ,z,b,BR574,BR504,BR338,BR-participant3,BR-participant4,False,2,1,139,0,0,BR,2
26657,149,english,ES_TRIP18882_0,a:,æ:,m,v,ES356,ES343,ES83,ES-participant5,ES-participant4,False,2,1,140,0,0,ES,6
26658,149,english,TU_TRIP10742_0,y,ɯ,f,z,TU257,TU262,TU123,TU-participant1,TU-participant4,False,-1,-1,141,0,0,TU,5
26659,149,english,FR_TRIP76049_1,e,ɛ,f,f,FR3553,FR3742,FR1930,FR-participant5,FR-participant3,True,-1,-1,142,1,0,FR,0
26660,149,english,BR_TRIP57424_1,e,ɛ,t,ʃ,BR817,BR733,BR80,BR-participant1,BR-participant2,True,-2,-1,143,1,0,BR,2
26661,149,english,GL_TRIP2141_1,i,e,f,f,GLO16,GLO76,GLO58,S01F,S05M,True,1,1,144,1,0,GL,4
26662,149,english,GL_TRIP913_0,e,ɛ,f,f,GLO63,GLO73,GLO66,S05M,S02M,False,-1,-1,145,0,0,GL,4
26663,149,english,TU_TRIP10080_1,œ,ɯ,d,ʃ,TU250,TU200,TU72,TU-participant1,TU-participant4,True,1,1,146,1,0,TU,5
26664,149,english,EN_TRIP14787_0,ʊ,ʌ,t,s,EN2397,EN2484,EN760,EN-participant5,EN-participant2,False,-2,-1,147,0,0,EN,1
26665,149,english,BR_TRIP38316_1,õ,ũ,k,b,BR423,BR278,BR18,BR-participant4,BR-participant2,True,-1,-1,148,1,0,BR,2
26666,149,english,GR_TRIP21390_1,ɪ,ʏ,f,s,GR473,GR397,GR11,GR-participant3,GR-participant6,True,-1,-1,149,1,0,GR,3
26667,149,english,GL_TRIP1203_0,o,ɔ,g,g,GLO101,GLO41,GLO136,S05M,S07F,False,3,1,150,0,0,GL,4
26668,149,english,BR_TRIP7746_0,ẽ,õ,l,s,BR55,BR90,BR682,BR-participant2,BR-participant1,False,3,1,151,0,0,BR,2
26669,149,english,GR_TRIP49510_1,ʏ,yː,f,t,GR98,GR66,GR213,GR-participant6,GR-participant2,True,2,1,152,1,0,GR,3
26670,149,english,EN_TRIP27528_1,ʌ,æ,z,f,EN897,EN983,EN2674,EN-participant4,EN-participant8,True,1,1,153,1,0,EN,1
26671,149,english,FR_TRIP76549_0,ø,œ,f,f,FR3981,FR3566,FR2968,FR-participant5,FR-participant7,False,3,1,154,0,0,FR,0
26672,149,english,FR_TRIP64782_0,ɔ,u,z,b,FR1303,FR1324,FR4004,FR-participant4,FR-participant8,False,3,1,155,0,0,FR,0
26673,149,english,GR_TRIP77518_0,ʏ,aː,f,s,GR693,GR657,GR212,GR-participant5,GR-participant2,False,3,1,156,0,0,GR,3
26674,149,english,BR_TRIP16577_1,ẽ,ũ,m,d,BR553,BR596,BR843,BR-participant3,BR-participant1,True,3,1,157,1,0,BR,2
26675,149,english,EN_TRIP3413_0,ʊ,ɪ,z,f,EN207,EN181,EN651,EN-participant6,EN-participant2,False,-3,-1,158,0,0,EN,1
26676,149,english,BR_TRIP46756_1,ɐ̃,ũ,s,t,BR358,BR433,BR947,BR-participant4,BR-participant5,True,-2,-1,159,1,0,BR,2
26677,149,english,BR_TRIP9171_1,ũ,ĩ,f,s,BR175,BR151,BR282,BR-participant2,BR-participant4,True,1,1,160,1,0,BR,2
26678,149,english,FR_TRIP7942_0,ɛ,ɛ̃,z,f,FR650,FR717,FR2844,FR-participant2,FR-participant1,False,3,1,161,0,0,FR,0
26679,149,english,BR_TRIP58573_1,i,ĩ,f,s,BR742,BR646,BR994,BR-participant1,BR-participant5,True,-1,-1,162,1,0,BR,2
26680,149,english,EN_TRIP36389_0,eɪ,ɛ,z,f,EN1381,EN1269,EN2579,EN-participant3,EN-participant5,False,2,1,163,0,0,EN,1
26681,149,english,TU_TRIP4683_1,y,u,t,s,TU181,TU135,TU223,TU-participant3,TU-participant1,True,1,1,164,1,0,TU,5
26682,149,english,GL_TRIP1468_0,e,i,p,p,GLO107,GLO25,GLO2,S04F,S03M,False,3,1,165,0,0,GL,4
26683,149,english,GR_TRIP796_1,ʏ,aː,b,s,GR241,GR204,GR325,GR-participant2,GR-participant4,True,2,1,166,1,0,GR,3
26684,149,english,ES_TRIP31767_0,ɤ:,a:,s,t,ES214,ES230,ES286,ES-participant1,ES-participant5,False,3,1,167,0,0,ES,6
26685,149,english,TU_TRIP8523_1,ɯ,œ,p,t,TU55,TU30,TU175,TU-participant2,TU-participant3,True,1,1,168,1,0,TU,5
26686,149,english,ES_TRIP13190_0,y:,æ:,l,s,ES294,ES307,ES234,ES-participant5,ES-participant1,False,3,1,169,0,0,ES,6
26687,149,english,ES_TRIP4175_1,æ:,ɤ:,m,v,ES46,ES43,ES283,ES-participant2,ES-participant1,True,3,1,170,1,0,ES,6
26688,149,english,EN_TRIP7318_0,æ,ʌ,z,f,EN2017,EN2220,EN1453,EN-participant7,EN-participant3,False,3,1,171,0,0,EN,1
26689,149,english,BR_TRIP21806_1,ũ,õ,s,t,BR523,BR568,BR433,BR-participant3,BR-participant4,True,3,1,172,1,0,BR,2
26690,149,english,GR_TRIP12482_0,uː,yː,ts,k,GR248,GR138,GR753,GR-participant2,GR-participant5,False,1,1,173,0,0,GR,3
26691,149,english,ES_TRIP6338_1,æ:,ø:,s,t,ES64,ES60,ES121,ES-participant2,ES-participant4,True,3,1,174,1,0,ES,6
26692,149,english,BR_TRIP36051_1,ɛ,e,t,ʃ,BR366,BR370,BR443,BR-participant4,BR-participant3,True,-2,-1,175,1,0,BR,2
26693,149,english,FR_TRIP30529_0,ø,œ,f,f,FR2971,FR3032,FR2642,FR-participant7,FR-participant1,False,-1,-1,176,0,0,FR,0
26694,149,english,TU_TRIP6099_0,i,u,f,z,TU1,TU59,TU151,TU-participant2,TU-participant3,False,3,1,177,0,0,TU,5
26695,149,english,BR_TRIP14438_0,ɐ̃,ĩ,z,b,BR617,BR504,BR763,BR-participant3,BR-participant1,False,3,1,178,0,0,BR,2
26696,149,english,BR_TRIP24180_1,ɐ̃,ẽ,t,t,BR915,BR872,BR785,BR-participant5,BR-participant1,True,3,1,179,1,0,BR,2
26697,150,english,BR_TRIP31373_0,i,e,f,s,BR994,BR1018,BR794,BR-participant5,BR-participant1,False,-3,-1,0,0,0,BR,2
26698,150,english,EN_TRIP17517_1,ʌ,ɑ,z,f,EN2674,EN2723,EN459,EN-participant8,EN-participant2,True,3,1,1,1,0,EN,1
26699,150,english,GR_TRIP79884_1,iː,yː,b,s,GR673,GR685,GR175,GR-participant5,GR-participant2,True,-1,-1,2,1,0,GR,3
26700,150,english,ES_TRIP11687_0,a:,æ:,s,t,ES290,ES313,ES194,ES-participant5,ES-participant3,False,2,1,3,0,0,ES,6
26701,150,english,FR_TRIP76104_0,ɔ,o,f,f,FR3609,FR3409,FR2004,FR-participant5,FR-participant3,False,2,1,4,0,0,FR,0
26702,150,english,TU_TRIP4918_1,ɯ,œ,t,s,TU160,TU140,TU241,TU-participant3,TU-participant1,True,-3,-1,5,1,0,TU,5
26703,150,english,BR_TRIP32099_0,ɐ̃,ĩ,l,s,BR946,BR876,BR294,BR-participant5,BR-participant4,False,3,1,6,0,0,BR,2
26704,150,english,EN_TRIP40212_1,i,ɪ,z,b,EN1888,EN1569,EN19,EN-participant1,EN-participant6,True,2,1,7,1,0,EN,1
26705,150,english,GL_TRIP1291_1,e,i,g,g,GLO137,GLO133,GLO80,S05M,S07F,True,2,1,8,1,0,GL,4
26706,150,english,GR_TRIP49175_0,ʊ,uː,f,t,GR92,GR15,GR616,GR-participant6,GR-participant1,False,3,1,9,0,0,GR,3
26707,150,english,FR_TRIP49536_0,ɛ,e,z,b,FR101,FR342,FR1812,FR-participant6,FR-participant3,False,2,1,10,0,0,FR,0
26708,150,english,BR_TRIP57424_0,e,ɛ,t,ʃ,BR817,BR733,BR80,BR-participant1,BR-participant2,False,2,1,11,0,0,BR,2
26709,150,english,ES_TRIP21476_1,y:,i:,m,v,ES138,ES80,ES57,ES-participant4,ES-participant2,True,-1,-1,12,1,0,ES,6
26710,150,english,BR_TRIP54134_1,ɐ̃,ũ,m,d,BR679,BR659,BR620,BR-participant1,BR-participant3,True,2,1,13,1,0,BR,2
26711,150,english,TU_TRIP733_1,y,i,f,z,TU110,TU120,TU16,TU-participant4,TU-participant2,True,-3,-1,14,1,0,TU,5
26712,150,english,FR_TRIP66154_0,ɛ̃,ɑ̃,z,f,FR1483,FR1523,FR3098,FR-participant4,FR-participant7,False,-3,-1,15,0,0,FR,0
26713,150,english,ES_TRIP6307_1,æ:,ø:,s,t,ES28,ES24,ES229,ES-participant2,ES-participant1,True,-3,-1,16,1,0,ES,6
26714,150,english,GR_TRIP25169_0,ʏ,øː,l,t,GR399,GR481,GR356,GR-participant3,GR-participant4,False,3,1,17,0,0,GR,3
26715,150,english,EN_TRIP8612_1,ɑ,u,f,s,EN1939,EN2244,EN856,EN-participant7,EN-participant4,True,-3,-1,18,1,0,EN,1
26716,150,english,BR_TRIP17505_0,ɔ,o,k,s,BR460,BR529,BR236,BR-participant3,BR-participant4,False,3,1,19,0,0,BR,2
26717,150,english,FR_TRIP49607_0,œ,ɔ,z,b,FR391,FR37,FR4446,FR-participant6,FR-participant8,False,-3,-1,20,0,0,FR,0
26718,150,english,GR_TRIP1571_1,yː,aː,ɡ,s,GR185,GR190,GR383,GR-participant2,GR-participant4,True,3,1,21,1,0,GR,3
26719,150,english,ES_TRIP22578_1,ɤ:,æ:,s,t,ES85,ES97,ES13,ES-participant4,ES-participant2,True,3,1,22,1,0,ES,6
26720,150,english,BR_TRIP65865_0,ẽ,ĩ,l,s,BR839,BR688,BR546,BR-participant1,BR-participant3,False,3,1,23,0,0,BR,2
26721,150,english,GL_TRIP150_1,ɔ,o,p,p,GLO132,GLO32,GLO30,S03M,S01F,True,3,1,24,1,0,GL,4
26722,150,english,FR_TRIP57187_0,i,e,f,f,FR1681,FR1685,FR2254,FR-participant4,FR-participant3,False,3,1,25,0,0,FR,0
26723,150,english,EN_TRIP36336_1,ʊ,u,z,f,EN1342,EN1462,EN2077,EN-participant3,EN-participant7,True,-3,-1,26,1,0,EN,1
26724,150,english,BR_TRIP38316_0,õ,ũ,k,b,BR423,BR278,BR18,BR-participant4,BR-participant2,False,3,1,27,0,0,BR,2
26725,150,english,TU_TRIP11655_0,y,œ,t,s,TU258,TU217,TU155,TU-participant1,TU-participant3,False,3,1,28,0,0,TU,5
26726,150,english,GR_TRIP30082_1,iː,ʏ,f,t,GR591,GR567,GR289,GR-participant1,GR-participant4,True,3,1,29,1,0,GR,3
26727,150,english,ES_TRIP17017_0,ɤ:,i:,m,v,ES352,ES329,ES256,ES-participant5,ES-participant1,False,3,1,30,0,0,ES,6
26728,150,english,BR_TRIP48480_1,ĩ,i,s,k,BR309,BR373,BR510,BR-participant4,BR-participant3,True,-3,-1,31,1,0,BR,2
26729,150,english,EN_TRIP22402_1,ɪ,ʊ,z,b,EN717,EN648,EN2527,EN-participant2,EN-participant5,True,3,1,32,1,0,EN,1
26730,150,english,TU_TRIP2173_0,u,ɯ,ʃ,t,TU70,TU130,TU35,TU-participant4,TU-participant2,False,3,1,33,0,0,TU,5
26731,150,english,FR_TRIP57090_1,œ,o,f,f,FR1615,FR1657,FR2074,FR-participant4,FR-participant3,True,3,1,34,1,0,FR,0
26732,150,english,GR_TRIP11319_0,ʏ,ʊ,z,t,GR215,GR197,GR669,GR-participant2,GR-participant5,False,3,1,35,0,0,GR,3
26733,150,english,ES_TRIP17724_1,y:,ø:,m,v,ES342,ES339,ES150,ES-participant5,ES-participant3,True,3,1,36,1,0,ES,6
26734,150,english,FR_TRIP83979_0,ɛ̃,e,z,f,FR3473,FR3460,FR4206,FR-participant5,FR-participant8,False,3,1,37,0,0,FR,0
26735,150,english,BR_TRIP57270_0,u,o,b,k,BR832,BR802,BR110,BR-participant1,BR-participant2,False,3,1,38,0,0,BR,2
26736,150,english,GR_TRIP45012_0,ɪ,iː,f,s,GR11,GR2,GR404,GR-participant6,GR-participant3,False,2,1,39,0,0,GR,3
26737,150,english,BR_TRIP59494_1,ĩ,ũ,s,t,BR692,BR672,BR153,BR-participant1,BR-participant2,True,3,1,40,1,0,BR,2
26738,150,english,ES_TRIP8751_1,æ:,i:,l,s,ES22,ES32,ES199,ES-participant2,ES-participant3,True,3,1,41,1,0,ES,6
26739,150,english,EN_TRIP2742_1,eɪ,ɛ,z,b,EN102,EN141,EN1843,EN-participant6,EN-participant1,True,3,1,42,1,0,EN,1
26740,150,english,BR_TRIP51876_0,ẽ,õ,t,t,BR771,BR699,BR872,BR-participant1,BR-participant5,False,3,1,43,0,0,BR,2
26741,150,english,GL_TRIP2498_1,ɛ,i,f,f,GLO115,GLO53,GLO123,S07F,S03M,True,3,1,44,1,0,GL,4
26742,150,english,BR_TRIP11658_0,u,ũ,k,b,BR536,BR571,BR352,BR-participant3,BR-participant4,False,3,1,45,0,0,BR,2
26743,150,english,EN_TRIP36422_1,æ,ɪ,z,f,EN1453,EN1240,EN2819,EN-participant3,EN-participant8,True,3,1,46,1,0,EN,1
26744,150,english,GR_TRIP40651_0,yː,ʏ,b,s,GR4,GR96,GR550,GR-participant6,GR-participant1,False,-3,-1,47,0,0,GR,3
26745,150,english,BR_TRIP14202_1,e,ĩ,z,b,BR637,BR504,BR288,BR-participant3,BR-participant4,True,3,1,48,1,0,BR,2
26746,150,english,ES_TRIP32497_0,æ:,y:,s,t,ES229,ES264,ES301,ES-participant1,ES-participant5,False,3,1,49,0,0,ES,6
26747,150,english,TU_TRIP6099_1,i,u,f,z,TU1,TU59,TU151,TU-participant2,TU-participant3,True,-3,-1,50,1,0,TU,5
26748,150,english,GR_TRIP26465_0,yː,uː,ts,k,GR445,GR409,GR382,GR-participant3,GR-participant4,False,3,1,51,0,0,GR,3
26749,150,english,TU_TRIP8400_1,y,ɯ,p,t,TU50,TU56,TU82,TU-participant2,TU-participant4,True,-3,-1,52,1,0,TU,5
26750,150,english,FR_TRIP36193_0,i,y,z,f,FR4405,FR4332,FR3827,FR-participant8,FR-participant5,False,3,1,53,0,0,FR,0
26751,150,english,BR_TRIP65433_1,õ,ĩ,l,s,BR700,BR688,BR567,BR-participant1,BR-participant3,True,3,1,54,1,0,BR,2
26752,150,english,GL_TRIP2256_0,e,ɛ,g,g,GLO105,GLO24,GLO68,S01F,S03M,False,3,1,55,0,0,GL,4
26753,150,english,GR_TRIP36149_1,ʏ,ɪ,f,s,GR566,GR557,GR354,GR-participant1,GR-participant4,True,3,1,56,1,0,GR,3
26754,150,english,TU_TRIP5375_0,i,ɯ,ʃ,t,TU166,TU174,TU256,TU-participant3,TU-participant1,False,-3,-1,57,0,0,TU,5
26755,150,english,BR_TRIP5676_1,ɐ̃,õ,k,s,BR192,BR19,BR230,BR-participant2,BR-participant4,True,3,1,58,1,0,BR,2
26756,150,english,FR_TRIP18865_0,ɑ̃,ɔ̃,z,b,FR1857,FR1897,FR3639,FR-participant3,FR-participant5,False,-3,-1,59,0,0,FR,0
26757,150,english,ES_TRIP33757_1,y:,ɤ:,l,s,ES270,ES268,ES306,ES-participant1,ES-participant5,True,3,1,60,1,0,ES,6
26758,150,english,BR_TRIP27256_0,ɔ,õ,k,f,BR985,BR977,BR824,BR-participant5,BR-participant1,False,3,1,61,0,0,BR,2
26759,150,english,EN_TRIP4083_1,ʌ,æ,t,s,EN250,EN124,EN1439,EN-participant6,EN-participant3,True,3,1,62,1,0,EN,1
26760,150,english,FR_TRIP1961_0,ɛ,ɛ̃,f,f,FR623,FR730,FR3742,FR-participant2,FR-participant5,False,3,1,63,0,0,FR,0
26761,150,english,BR_TRIP12669_1,ɛ,i,t,t,BR440,BR498,BR210,BR-participant3,BR-participant4,True,3,1,64,1,0,BR,2
26762,150,english,GR_TRIP52724_0,yː,øː,ks,d,GR69,GR125,GR224,GR-participant6,GR-participant2,False,-3,-1,65,0,0,GR,3
26763,150,english,ES_TRIP16484_1,ø:,ɤ:,m,v,ES327,ES340,ES207,ES-participant5,ES-participant3,True,3,1,66,1,0,ES,6
26764,150,english,FR_TRIP71626_0,ɔ,ø,f,f,FR2733,FR2642,FR2910,FR-participant1,FR-participant7,False,-3,-1,67,0,0,FR,0
26765,150,english,FR_TRIP26413_1,ø,œ,z,b,FR2955,FR3364,FR3766,FR-participant7,FR-participant5,True,3,1,68,1,0,FR,0
26766,150,english,EN_TRIP17769_0,ʊ,ʌ,z,f,EN2927,EN2674,EN651,EN-participant8,EN-participant2,False,2,1,69,0,0,EN,1
26767,150,english,ES_TRIP24743_0,a:,ɤ:,l,s,ES128,ES124,ES71,ES-participant4,ES-participant2,False,3,1,70,0,0,ES,6
26768,150,english,TU_TRIP11574_1,y,u,t,s,TU236,TU203,TU80,TU-participant1,TU-participant4,True,-3,-1,71,1,0,TU,5
26769,150,english,GL_TRIP700_0,aː,a,p,p,GLO6,GLO108,GLO44,S05M,S04F,False,-3,-1,72,0,0,GL,4
26770,150,english,GR_TRIP76827_1,aː,ʏ,f,s,GR657,GR693,GR388,GR-participant5,GR-participant3,True,-3,-1,73,1,0,GR,3
26771,150,english,BR_TRIP42239_1,ũ,ẽ,z,b,BR338,BR256,BR959,BR-participant4,BR-participant5,True,3,1,74,1,0,BR,2
26772,150,english,BR_TRIP18626_0,ɐ̃,ẽ,k,s,BR615,BR549,BR761,BR-participant3,BR-participant1,False,3,1,75,0,0,BR,2
26773,150,english,FR_TRIP8392_0,u,ɔ,z,f,FR1084,FR1021,FR3845,FR-participant2,FR-participant5,False,3,1,76,0,0,FR,0
26774,150,english,EN_TRIP19008_1,æ,ɑ,f,s,EN2830,EN2909,EN469,EN-participant8,EN-participant2,True,3,1,77,1,0,EN,1
26775,150,english,GR_TRIP30971_1,ʏ,øː,ts,k,GR589,GR524,GR119,GR-participant1,GR-participant6,True,3,1,78,1,0,GR,3
26776,150,english,BR_TRIP45848_0,ɐ̃,a,k,s,BR230,BR359,BR943,BR-participant4,BR-participant5,False,3,1,79,0,0,BR,2
26777,150,english,GR_TRIP23089_0,iː,yː,b,s,GR462,GR491,GR290,GR-participant3,GR-participant4,False,-3,-1,80,0,0,GR,3
26778,150,english,ES_TRIP5341_0,ɤ:,i:,s,t,ES13,ES62,ES166,ES-participant2,ES-participant3,False,3,1,81,0,0,ES,6
26779,150,english,ES_TRIP7463_1,ɤ:,ø:,l,s,ES31,ES30,ES124,ES-participant2,ES-participant4,True,3,1,82,1,0,ES,6
26780,150,english,GR_TRIP66367_1,øː,yː,l,t,GR365,GR281,GR167,GR-participant4,GR-participant2,True,-3,-1,83,1,0,GR,3
26781,150,english,BR_TRIP8853_1,ĩ,ẽ,s,t,BR159,BR142,BR265,BR-participant2,BR-participant4,True,-3,-1,84,1,0,BR,2
26782,150,english,ES_TRIP9587_0,ø:,æ:,s,t,ES297,ES289,ES117,ES-participant5,ES-participant4,False,3,1,85,0,0,ES,6
26783,150,english,GR_TRIP70267_1,ʊ,ʏ,f,t,GR709,GR694,GR424,GR-participant5,GR-participant3,True,3,1,86,1,0,GR,3
26784,150,english,EN_TRIP1471_0,u,ʊ,f,s,EN237,EN73,EN1474,EN-participant6,EN-participant3,False,3,1,87,0,0,EN,1
26785,150,english,ES_TRIP28763_1,i:,y:,s,t,ES191,ES168,ES62,ES-participant3,ES-participant2,True,-3,-1,88,1,0,ES,6
26786,150,english,GR_TRIP11042_0,uː,ʊ,z,t,GR230,GR238,GR751,GR-participant2,GR-participant5,False,3,1,89,0,0,GR,3
26787,150,english,EN_TRIP6390_0,ɑ,ʌ,b,f,EN1922,EN2178,EN1637,EN-participant7,EN-participant1,False,3,1,90,0,0,EN,1
26788,150,english,FR_TRIP17469_1,o,ɔ,z,f,FR1891,FR2219,FR1644,FR-participant3,FR-participant4,True,-3,-1,91,1,0,FR,0
26789,150,english,ES_TRIP22865_1,i:,æ:,s,t,ES95,ES88,ES311,ES-participant4,ES-participant5,True,3,1,92,1,0,ES,6
26790,150,english,GR_TRIP23226_0,yː,ʏ,b,s,GR440,GR509,GR677,GR-participant3,GR-participant5,False,3,1,93,0,0,GR,3
26791,150,english,TU_TRIP690_1,y,u,f,z,TU123,TU90,TU4,TU-participant4,TU-participant2,True,3,1,94,1,0,TU,5
26792,150,english,GR_TRIP18299_0,iː,ʏ,f,t,GR403,GR511,GR121,GR-participant3,GR-participant6,False,3,1,95,0,0,GR,3
26793,150,english,ES_TRIP7712_0,ɤ:,æ:,l,s,ES31,ES34,ES268,ES-participant2,ES-participant1,False,3,1,96,0,0,ES,6
26794,150,english,ES_TRIP36905_0,y:,ø:,m,v,ES246,ES279,ES57,ES-participant1,ES-participant2,False,3,1,97,0,0,ES,6
26795,150,english,BR_TRIP56762_0,e,ĩ,z,b,BR756,BR774,BR637,BR-participant1,BR-participant3,False,3,1,98,0,0,BR,2
26796,150,english,GR_TRIP2181_0,ɪ,ʏ,ɡ,s,GR188,GR209,GR750,GR-participant2,GR-participant5,False,3,1,99,0,0,GR,3
26797,150,english,BR_TRIP10726_0,i,ɛ,d,s,BR46,BR74,BR741,BR-participant2,BR-participant1,False,3,1,100,0,0,BR,2
26798,150,english,GL_TRIP2243_1,aː,a,g,g,GLO54,GLO122,GLO146,S01F,S05M,True,-3,-1,101,1,0,GL,4
26799,150,english,BR_TRIP36215_0,o,ɔ,z,f,BR222,BR214,BR607,BR-participant4,BR-participant3,False,3,1,102,0,0,BR,2
26800,150,english,FR_TRIP65919_0,ø,ɔ,z,f,FR1233,FR1306,FR1834,FR-participant4,FR-participant3,False,3,1,103,0,0,FR,0
26801,150,english,FR_TRIP65197_1,e,i,z,b,FR1623,FR1665,FR1914,FR-participant4,FR-participant3,True,3,1,104,1,0,FR,0
26802,150,english,BR_TRIP27188_1,ɔ,õ,d,g,BR1058,BR1033,BR823,BR-participant5,BR-participant1,True,-3,-1,105,1,0,BR,2
26803,150,english,FR_TRIP76049_1,e,ɛ,f,f,FR3553,FR3742,FR1930,FR-participant5,FR-participant3,True,3,1,106,1,0,FR,0
26804,150,english,BR_TRIP44419_0,i,e,f,s,BR327,BR287,BR640,BR-participant4,BR-participant3,False,3,1,107,0,0,BR,2
26805,150,english,GL_TRIP935_1,ɛ,e,f,f,GLO73,GLO63,GLO115,S05M,S07F,True,-3,-1,108,1,0,GL,4
26806,150,english,TU_TRIP10445_1,i,u,f,z,TU232,TU202,TU177,TU-participant1,TU-participant3,True,3,1,109,1,0,TU,5
26807,150,english,EN_TRIP12037_1,ʊ,ʌ,z,b,EN2372,EN2472,EN1339,EN-participant5,EN-participant3,True,-3,-1,110,1,0,EN,1
26808,150,english,ES_TRIP21395_1,y:,ɤ:,m,v,ES81,ES112,ES354,ES-participant4,ES-participant5,True,3,1,111,1,0,ES,6
26809,150,english,FR_TRIP38179_1,o,œ,f,f,FR4019,FR4245,FR3409,FR-participant8,FR-participant5,True,3,1,112,1,0,FR,0
26810,150,english,TU_TRIP9072_0,ɯ,i,ʃ,t,TU242,TU221,TU86,TU-participant1,TU-participant4,False,3,1,113,0,0,TU,5
26811,150,english,ES_TRIP22629_1,ɤ:,a:,s,t,ES85,ES89,ES286,ES-participant4,ES-participant5,True,3,1,114,1,0,ES,6
26812,150,english,GL_TRIP106_0,i,ɛ,p,p,GLO78,GLO39,GLO138,S03M,S01F,False,3,1,115,0,0,GL,4
26813,150,english,EN_TRIP1435_1,ɪ,ʊ,f,s,EN193,EN73,EN1303,EN-participant6,EN-participant3,True,3,1,116,1,0,EN,1
26814,150,english,EN_TRIP12562_0,æ,ɪ,f,s,EN2316,EN2436,EN1654,EN-participant5,EN-participant1,False,3,1,117,0,0,EN,1
26815,150,english,EN_TRIP8737_0,eɪ,ɛ,f,s,EN2140,EN2157,EN1393,EN-participant7,EN-participant3,False,3,1,118,0,0,EN,1
26816,150,english,BR_TRIP15874_1,ũ,u,d,k,BR522,BR612,BR671,BR-participant3,BR-participant1,True,3,1,119,1,0,BR,2
26817,150,english,FR_TRIP82482_1,œ,ø,z,b,FR3951,FR3766,FR2136,FR-participant5,FR-participant3,True,-2,-1,120,1,0,FR,0
26818,150,english,TU_TRIP8739_0,y,œ,d,ʃ,TU20,TU40,TU158,TU-participant2,TU-participant3,False,3,1,121,0,0,TU,5
26819,150,english,ES_TRIP37397_0,æ:,a:,m,v,ES259,ES248,ES58,ES-participant1,ES-participant2,False,3,1,122,0,0,ES,6
26820,150,english,TU_TRIP9001_1,ɯ,u,ʃ,t,TU229,TU204,TU117,TU-participant1,TU-participant4,True,3,1,123,1,0,TU,5
26821,150,english,TU_TRIP10021_1,ɯ,y,d,ʃ,TU209,TU261,TU88,TU-participant1,TU-participant4,True,-3,-1,124,1,0,TU,5
26822,150,english,FR_TRIP50072_0,ɑ̃,ɔ̃,z,b,FR453,FR80,FR4271,FR-participant6,FR-participant8,False,3,1,125,0,0,FR,0
26823,150,english,TU_TRIP5496_1,y,i,ʃ,t,TU182,TU166,TU6,TU-participant3,TU-participant2,True,-3,-1,126,1,0,TU,5
26824,150,english,BR_TRIP48469_0,ĩ,i,s,k,BR266,BR373,BR154,BR-participant4,BR-participant2,False,3,1,127,0,0,BR,2
26825,150,english,BR_TRIP7706_0,ẽ,ɐ̃,l,s,BR143,BR138,BR839,BR-participant2,BR-participant1,False,3,1,128,0,0,BR,2
26826,150,english,FR_TRIP82361_1,u,ɔ,z,b,FR3842,FR3433,FR4425,FR-participant5,FR-participant8,True,3,1,129,1,0,FR,0
26827,150,english,EN_TRIP17662_1,æ,ʌ,z,f,EN2819,EN2674,EN983,EN-participant8,EN-participant4,True,3,1,130,1,0,EN,1
26828,150,english,FR_TRIP49587_0,ɛ̃,ɑ̃,z,b,FR159,FR453,FR1962,FR-participant6,FR-participant3,False,3,1,131,0,0,FR,0
26829,150,english,BR_TRIP31927_1,ĩ,ɐ̃,l,s,BR1026,BR946,BR775,BR-participant5,BR-participant1,True,3,1,132,1,0,BR,2
26830,150,english,BR_TRIP40560_0,õ,ũ,m,d,BR333,BR277,BR519,BR-participant4,BR-participant3,False,3,1,133,0,0,BR,2
26831,150,english,EN_TRIP24235_1,u,ɑ,f,s,EN700,EN563,EN2768,EN-participant2,EN-participant8,True,3,1,134,1,0,EN,1
26832,150,english,BR_TRIP50763_0,a,ɐ̃,k,b,BR745,BR680,BR33,BR-participant1,BR-participant2,False,3,1,135,0,0,BR,2
26833,150,english,BR_TRIP51188_0,õ,ẽ,t,t,BR699,BR771,BR21,BR-participant1,BR-participant2,False,3,1,136,0,0,BR,2
26834,150,english,FR_TRIP36192_1,i,y,z,f,FR4405,FR4332,FR2450,FR-participant8,FR-participant1,True,3,1,137,1,0,FR,0
