filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code
FR_TRIP26299_1,ø,ɔ,z,b,FR2952,FR3238,FR1230,FR-participant7,FR-participant4,TRUE,1,FR,0
BR_TRIP27873_1,a,ɐ̃,k,s,BR856,BR914,BR359,BR-participant5,BR-participant4,TRUE,1,BR,2
GR_TRIP63602_1,ʏ,yː,b,s,GR267,GR294,GR620,GR-participant4,GR-participant1,TRUE,1,GR,3
BR_TRIP59211_1,i,e,s,p,BR821,BR815,BR982,BR-participant1,BR-participant5,TRUE,1,BR,2
EN_TRIP2681_1,u,ɑ,z,b,EN46,EN135,EN1176,EN-participant6,EN-participant3,TRUE,1,EN,1
BR_TRIP11141_1,o,u,s,b,BR205,BR187,BR395,BR-participant2,BR-participant4,TRUE,1,BR,2
TU_TRIP4540_1,i,y,t,s,TU152,TU155,TU233,TU-participant3,TU-participant1,TRUE,1,TU,5
FR_TRIP71520_1,ø,ɔ,f,f,FR2572,FR2668,FR991,FR-participant1,FR-participant2,TRUE,1,FR,0
GL_TRIP702_0,aː,a,p,p,GLO6,GLO108,GLO97,S05M,S01F,FALSE,0,GL,4
BR_TRIP10222_1,e,ĩ,s,k,BR79,BR154,BR321,BR-participant2,BR-participant4,TRUE,1,BR,2
BR_TRIP53750_0,ũ,õ,m,d,BR659,BR702,BR955,BR-participant1,BR-participant5,FALSE,0,BR,2
FR_TRIP12635_1,œ,ø,f,f,FR2074,FR1847,FR1615,FR-participant3,FR-participant4,TRUE,1,FR,0
GR_TRIP30536_0,øː,yː,ts,k,GR585,GR633,GR761,GR-participant1,GR-participant5,FALSE,0,GR,3
BR_TRIP49015_1,õ,ĩ,l,g,BR851,BR689,BR973,BR-participant1,BR-participant5,TRUE,1,BR,2
ES_TRIP18403_0,æ:,y:,m,v,ES355,ES342,ES259,ES-participant5,ES-participant1,FALSE,0,ES,6
TU_TRIP638_0,i,ɯ,f,z,TU120,TU115,TU44,TU-participant4,TU-participant2,FALSE,0,TU,5
BR_TRIP2928_0,a,ɐ̃,t,t,BR72,BR3,BR729,BR-participant2,BR-participant1,FALSE,0,BR,2
BR_TRIP15230_1,ɔ,o,z,f,BR455,BR464,BR711,BR-participant3,BR-participant1,TRUE,1,BR,2
EN_TRIP15348_0,ʌ,ʊ,t,s,EN2733,EN2689,EN1439,EN-participant8,EN-participant3,FALSE,0,EN,1
TU_TRIP10327_0,u,y,f,z,TU202,TU257,TU90,TU-participant1,TU-participant4,FALSE,0,TU,5
EN_TRIP6825_0,ɑ,æ,z,b,EN1924,EN2014,EN1204,EN-participant7,EN-participant3,FALSE,0,EN,1
ES_TRIP10276_1,i:,ɤ:,s,t,ES311,ES298,ES227,ES-participant5,ES-participant1,TRUE,1,ES,6
FR_TRIP76069_0,œ,ɔ,f,f,FR3566,FR3609,FR4245,FR-participant5,FR-participant8,FALSE,0,FR,0
BR_TRIP62770_1,ẽ,ɐ̃,k,s,BR685,BR784,BR146,BR-participant1,BR-participant2,TRUE,1,BR,2
TU_TRIP5093_1,u,i,ʃ,t,TU136,TU179,TU248,TU-participant3,TU-participant1,TRUE,1,TU,5
ES_TRIP6615_1,æ:,a:,s,t,ES64,ES17,ES88,ES-participant2,ES-participant4,TRUE,1,ES,6
BR_TRIP65385_1,õ,ẽ,l,s,BR700,BR839,BR888,BR-participant1,BR-participant5,TRUE,1,BR,2
GR_TRIP23300_0,yː,iː,b,s,GR440,GR462,GR763,GR-participant3,GR-participant5,FALSE,0,GR,3
TU_TRIP700_0,y,u,f,z,TU123,TU99,TU235,TU-participant4,TU-participant1,FALSE,0,TU,5
BR_TRIP62841_1,ɔ,õ,k,s,BR715,BR697,BR526,BR-participant1,BR-participant3,TRUE,1,BR,2
EN_TRIP26641_0,ʌ,ɑ,b,f,EN892,EN770,EN362,EN-participant4,EN-participant6,FALSE,0,EN,1
EN_TRIP18949_1,u,ʊ,f,s,EN2768,EN2938,EN837,EN-participant8,EN-participant4,TRUE,1,EN,1
FR_TRIP12479_1,e,ɛ,f,f,FR1930,FR1828,FR2782,FR-participant3,FR-participant1,TRUE,1,FR,0
BR_TRIP60851_0,ẽ,ũ,s,t,BR681,BR672,BR1051,BR-participant1,BR-participant5,FALSE,0,BR,2
BR_TRIP32280_1,ĩ,ũ,s,t,BR971,BR904,BR265,BR-participant5,BR-participant4,TRUE,1,BR,2
FR_TRIP17773_0,ɔ,ø,z,f,FR2219,FR1834,FR3596,FR-participant3,FR-participant5,FALSE,0,FR,0
TU_TRIP5165_1,u,y,ʃ,t,TU145,TU182,TU248,TU-participant3,TU-participant1,TRUE,1,TU,5
TU_TRIP6468_0,u,i,f,z,TU27,TU13,TU68,TU-participant2,TU-participant4,FALSE,0,TU,5
GR_TRIP53345_1,ʏ,yː,ts,k,GR101,GR70,GR246,GR-participant6,GR-participant2,TRUE,1,GR,3
EN_TRIP40108_0,ɛ,eɪ,z,b,EN1786,EN1843,EN2802,EN-participant1,EN-participant8,FALSE,0,EN,1
EN_TRIP17778_1,ʊ,u,z,f,EN2927,EN2756,EN1023,EN-participant8,EN-participant4,TRUE,1,EN,1
BR_TRIP65430_0,õ,ĩ,l,s,BR700,BR688,BR22,BR-participant1,BR-participant2,FALSE,0,BR,2
BR_TRIP4047_0,ĩ,ɐ̃,z,b,BR148,BR4,BR260,BR-participant2,BR-participant4,FALSE,0,BR,2
FR_TRIP50777_0,œ,o,z,f,FR181,FR529,FR2061,FR-participant6,FR-participant3,FALSE,0,FR,0
TU_TRIP3116_0,ɯ,y,d,ʃ,TU189,TU158,TU57,TU-participant3,TU-participant2,FALSE,0,TU,5
FR_TRIP84514_0,ø,œ,z,f,FR3968,FR3954,FR1834,FR-participant5,FR-participant2,FALSE,0,FR,0
ES_TRIP22413_1,ɤ:,ø:,s,t,ES85,ES84,ES286,ES-participant4,ES-participant5,TRUE,1,ES,6
ES_TRIP17447_0,i:,y:,m,v,ES329,ES330,ES209,ES-participant5,ES-participant3,FALSE,0,ES,6
BR_TRIP8447_0,õ,ũ,s,t,BR91,BR28,BR428,BR-participant2,BR-participant4,FALSE,0,BR,2
GL_TRIP1188_0,ɛ,i,g,g,GLO59,GLO133,GLO152,S05M,S04F,FALSE,0,GL,4
ES_TRIP2687_0,ø:,æ:,m,v,ES6,ES46,ES207,ES-participant2,ES-participant3,FALSE,0,ES,6
TU_TRIP10416_0,u,ɯ,f,z,TU246,TU262,TU68,TU-participant1,TU-participant4,FALSE,0,TU,5
FR_TRIP7961_0,ɛ,e,z,f,FR650,FR868,FR1566,FR-participant2,FR-participant4,FALSE,0,FR,0
GR_TRIP22565_1,aː,yː,b,s,GR389,GR466,GR107,GR-participant3,GR-participant6,TRUE,1,GR,3
GR_TRIP65353_0,yː,uː,z,t,GR282,GR332,GR469,GR-participant4,GR-participant3,FALSE,0,GR,3
FR_TRIP50122_1,o,ɔ,z,b,FR526,FR37,FR1888,FR-participant6,FR-participant3,TRUE,1,FR,0
EN_TRIP40491_1,ʌ,ʊ,z,f,EN1602,EN1730,EN2220,EN-participant1,EN-participant7,TRUE,1,EN,1
FR_TRIP81997_0,ɛ̃,ɛ,z,b,FR3470,FR3779,FR4203,FR-participant5,FR-participant8,FALSE,0,FR,0
GR_TRIP29614_0,ʏ,iː,f,t,GR586,GR627,GR327,GR-participant1,GR-participant4,FALSE,0,GR,3
BR_TRIP48080_1,ĩ,i,s,p,BR264,BR329,BR1029,BR-participant4,BR-participant5,TRUE,1,BR,2
TU_TRIP3658_0,i,ɯ,f,z,TU177,TU159,TU232,TU-participant3,TU-participant1,FALSE,0,TU,5
EN_TRIP22936_0,eɪ,ɛ,z,f,EN744,EN400,EN2619,EN-participant2,EN-participant8,FALSE,0,EN,1
TU_TRIP1761_1,y,i,t,s,TU111,TU121,TU223,TU-participant4,TU-participant1,TRUE,1,TU,5
ES_TRIP32235_0,y:,æ:,s,t,ES228,ES229,ES312,ES-participant1,ES-participant5,FALSE,0,ES,6
BR_TRIP48224_1,i,ĩ,s,p,BR329,BR264,BR1056,BR-participant4,BR-participant5,TRUE,1,BR,2
ES_TRIP9599_1,ø:,æ:,s,t,ES297,ES301,ES189,ES-participant5,ES-participant3,TRUE,1,ES,6
BR_TRIP45334_0,u,o,k,s,BR349,BR221,BR910,BR-participant4,BR-participant5,FALSE,0,BR,2
GR_TRIP71408_0,iː,ɪ,f,t,GR699,GR725,GR218,GR-participant5,GR-participant2,FALSE,0,GR,3
BR_TRIP56335_0,ĩ,ẽ,z,b,BR687,BR840,BR60,BR-participant1,BR-participant2,FALSE,0,BR,2
EN_TRIP4023_1,æ,ʌ,t,s,EN124,EN250,EN1428,EN-participant6,EN-participant3,TRUE,1,EN,1
BR_TRIP15230_0,ɔ,o,z,f,BR455,BR464,BR711,BR-participant3,BR-participant1,FALSE,0,BR,2
ES_TRIP8751_0,æ:,i:,l,s,ES22,ES32,ES199,ES-participant2,ES-participant3,FALSE,0,ES,6
TU_TRIP3012_0,ɯ,y,p,t,TU131,TU113,TU24,TU-participant4,TU-participant2,FALSE,0,TU,5
ES_TRIP6779_1,a:,ɤ:,s,t,ES65,ES13,ES122,ES-participant2,ES-participant4,TRUE,1,ES,6
BR_TRIP7746_0,ẽ,õ,l,s,BR55,BR90,BR682,BR-participant2,BR-participant1,FALSE,0,BR,2
GR_TRIP37434_1,yː,øː,ks,d,GR530,GR562,GR283,GR-participant1,GR-participant4,TRUE,1,GR,3
ES_TRIP10846_0,y:,æ:,s,t,ES312,ES313,ES96,ES-participant5,ES-participant4,FALSE,0,ES,6
BR_TRIP18877_0,ẽ,ɐ̃,k,s,BR549,BR472,BR772,BR-participant3,BR-participant1,FALSE,0,BR,2
GR_TRIP56638_1,ɪ,iː,ɡ,s,GR303,GR374,GR188,GR-participant4,GR-participant2,TRUE,1,GR,3
EN_TRIP22849_0,ʊ,u,z,f,EN651,EN688,EN207,EN-participant2,EN-participant6,FALSE,0,EN,1
FR_TRIP35302_0,y,i,z,b,FR4329,FR4402,FR1270,FR-participant8,FR-participant4,FALSE,0,FR,0
FR_TRIP17392_1,ø,œ,z,f,FR1834,FR2061,FR3968,FR-participant3,FR-participant5,TRUE,1,FR,0
ES_TRIP37397_1,æ:,a:,m,v,ES259,ES248,ES58,ES-participant1,ES-participant2,TRUE,1,ES,6
ES_TRIP31588_1,ɤ:,ø:,s,t,ES226,ES261,ES298,ES-participant1,ES-participant5,TRUE,1,ES,6
FR_TRIP35207_0,ɔ̃,ɑ̃,z,b,FR4247,FR4271,FR2382,FR-participant8,FR-participant1,FALSE,0,FR,0
GR_TRIP6887_0,yː,aː,f,t,GR134,GR232,GR66,GR-participant2,GR-participant6,FALSE,0,GR,3
BR_TRIP65341_1,õ,ẽ,l,s,BR656,BR839,BR167,BR-participant1,BR-participant2,TRUE,1,BR,2
EN_TRIP22707_1,ʌ,ʊ,z,f,EN459,EN651,EN2674,EN-participant2,EN-participant8,TRUE,1,EN,1
GR_TRIP17951_0,ʏ,ɪ,f,t,GR511,GR474,GR355,GR-participant3,GR-participant4,FALSE,0,GR,3
GR_TRIP64054_1,yː,iː,b,s,GR279,GR290,GR179,GR-participant4,GR-participant2,TRUE,1,GR,3
ES_TRIP28967_0,y:,ɤ:,s,t,ES192,ES190,ES27,ES-participant3,ES-participant2,FALSE,0,ES,6
FR_TRIP12517_0,e,i,f,f,FR1930,FR2254,FR564,FR-participant3,FR-participant6,FALSE,0,FR,0
TU_TRIP8554_1,œ,y,p,t,TU30,TU7,TU146,TU-participant2,TU-participant3,TRUE,1,TU,5
ES_TRIP18391_0,æ:,y:,m,v,ES355,ES330,ES187,ES-participant5,ES-participant3,FALSE,0,ES,6
FR_TRIP2401_1,u,ɔ,f,f,FR1097,FR1034,FR3858,FR-participant2,FR-participant5,TRUE,1,FR,0
TU_TRIP9186_0,u,ɯ,ʃ,t,TU248,TU229,TU70,TU-participant1,TU-participant4,FALSE,0,TU,5
BR_TRIP48889_0,i,ĩ,s,k,BR373,BR309,BR992,BR-participant4,BR-participant5,FALSE,0,BR,2
BR_TRIP64729_1,a,ɐ̃,k,s,BR743,BR761,BR922,BR-participant1,BR-participant5,TRUE,1,BR,2
GL_TRIP150_0,ɔ,o,p,p,GLO132,GLO32,GLO30,S03M,S01F,FALSE,0,GL,4
EN_TRIP12256_0,æ,ɑ,z,f,EN2310,EN2414,EN983,EN-participant5,EN-participant4,FALSE,0,EN,1
ES_TRIP33245_0,ɤ:,y:,l,s,ES232,ES234,ES67,ES-participant1,ES-participant2,FALSE,0,ES,6
BR_TRIP41881_1,ĩ,ẽ,z,b,BR304,BR256,BR60,BR-participant4,BR-participant2,TRUE,1,BR,2
BR_TRIP23148_1,a,ɐ̃,t,t,BR925,BR915,BR314,BR-participant5,BR-participant4,TRUE,1,BR,2
GL_TRIP2400_1,a,aː,p,p,GLO113,GLO34,GLO96,S07F,S03M,TRUE,1,GL,4
ES_TRIP22154_1,ø:,ɤ:,s,t,ES84,ES118,ES60,ES-participant4,ES-participant2,TRUE,1,ES,6
FR_TRIP35207_1,ɔ̃,ɑ̃,z,b,FR4247,FR4271,FR2382,FR-participant8,FR-participant1,TRUE,1,FR,0
ES_TRIP30135_1,ɤ:,a:,l,s,ES160,ES164,ES292,ES-participant3,ES-participant5,TRUE,1,ES,6
GR_TRIP24606_1,uː,yː,z,t,GR449,GR443,GR14,GR-participant3,GR-participant6,TRUE,1,GR,3
BR_TRIP31959_1,õ,ĩ,l,s,BR888,BR876,BR656,BR-participant5,BR-participant1,TRUE,1,BR,2
BR_TRIP14923_0,ũ,ĩ,z,b,BR574,BR504,BR338,BR-participant3,BR-participant4,FALSE,0,BR,2
ES_TRIP18882_0,a:,æ:,m,v,ES356,ES343,ES83,ES-participant5,ES-participant4,FALSE,0,ES,6
GL_TRIP2141_1,i,e,f,f,GLO16,GLO76,GLO58,S01F,S05M,TRUE,1,GL,4
GL_TRIP913_0,e,ɛ,f,f,GLO63,GLO73,GLO66,S05M,S02M,FALSE,0,GL,4
BR_TRIP46756_1,ɐ̃,ũ,s,t,BR358,BR433,BR947,BR-participant4,BR-participant5,TRUE,1,BR,2
EN_TRIP7318_0,æ,ʌ,z,f,EN2017,EN2220,EN1453,EN-participant7,EN-participant3,FALSE,0,EN,1
GR_TRIP12482_0,uː,yː,ts,k,GR248,GR138,GR753,GR-participant2,GR-participant5,FALSE,0,GR,3
BR_TRIP24180_1,ɐ̃,ẽ,t,t,BR915,BR872,BR785,BR-participant5,BR-participant1,TRUE,1,BR,2
GR_TRIP2181_1,ɪ,ʏ,ɡ,s,GR188,GR209,GR750,GR-participant2,GR-participant5,TRUE,1,GR,3
GL_TRIP2190_0,aː,a,f,f,GLO154,GLO43,GLO5,S01F,S03M,FALSE,0,GL,4
BR_TRIP20742_1,ɐ̃,ẽ,l,s,BR475,BR546,BR233,BR-participant3,BR-participant4,TRUE,1,BR,2
GL_TRIP499_1,ɛ,e,g,g,GLO18,GLO68,GLO158,S03M,S07F,TRUE,1,GL,4
EN_TRIP36336_0,ʊ,u,z,f,EN1342,EN1462,EN2077,EN-participant3,EN-participant7,FALSE,0,EN,1
TU_TRIP4756_1,y,i,t,s,TU155,TU152,TU236,TU-participant3,TU-participant1,TRUE,1,TU,5
EN_TRIP19099_1,ɑ,æ,f,s,EN2909,EN2830,EN1806,EN-participant8,EN-participant1,TRUE,1,EN,1
GR_TRIP53345_0,ʏ,yː,ts,k,GR101,GR70,GR246,GR-participant6,GR-participant2,FALSE,0,GR,3
FR_TRIP27494_1,ɛ,ɛ̃,z,f,FR2884,FR3098,FR2844,FR-participant7,FR-participant1,TRUE,1,FR,0
ES_TRIP30249_1,i:,ɤ:,l,s,ES161,ES172,ES293,ES-participant3,ES-participant5,TRUE,1,ES,6
TU_TRIP9075_0,ɯ,i,ʃ,t,TU242,TU221,TU161,TU-participant1,TU-participant3,FALSE,0,TU,5
EN_TRIP22267_1,ʊ,ʌ,z,b,EN648,EN456,EN203,EN-participant2,EN-participant6,TRUE,1,EN,1
ES_TRIP8519_0,y:,æ:,l,s,ES69,ES70,ES198,ES-participant2,ES-participant3,FALSE,0,ES,6
BR_TRIP31903_0,ĩ,õ,l,s,BR1026,BR952,BR775,BR-participant5,BR-participant1,FALSE,0,BR,2
BR_TRIP63498_1,o,ɔ,k,s,BR829,BR826,BR203,BR-participant1,BR-participant2,TRUE,1,BR,2
GR_TRIP62861_0,uː,ʊ,f,s,GR308,GR262,GR480,GR-participant4,GR-participant3,FALSE,0,GR,3
FR_TRIP66337_1,œ,ø,z,f,FR1602,FR1233,FR3367,FR-participant4,FR-participant7,TRUE,1,FR,0
EN_TRIP39874_1,ɪ,ʊ,z,b,EN1569,EN1727,EN295,EN-participant1,EN-participant6,TRUE,1,EN,1
BR_TRIP49628_1,ũ,õ,k,b,BR660,BR853,BR956,BR-participant1,BR-participant5,TRUE,1,BR,2
ES_TRIP21241_1,i:,æ:,m,v,ES113,ES82,ES44,ES-participant4,ES-participant2,TRUE,1,ES,6
TU_TRIP3579_0,i,y,f,z,TU151,TU180,TU219,TU-participant3,TU-participant1,FALSE,0,TU,5
GR_TRIP61485_0,ʊ,uː,f,s,GR262,GR308,GR542,GR-participant4,GR-participant1,FALSE,0,GR,3
ES_TRIP6341_0,æ:,ø:,s,t,ES64,ES60,ES193,ES-participant2,ES-participant3,FALSE,0,ES,6
GL_TRIP1340_1,i,ɛ,g,g,GLO9,GLO152,GLO69,S04F,S03M,TRUE,1,GL,4
EN_TRIP7218_1,ɑ,æ,z,f,EN1927,EN2017,EN1207,EN-participant7,EN-participant3,TRUE,1,EN,1
FR_TRIP64830_1,ɔ,o,z,b,FR1303,FR1641,FR4004,FR-participant4,FR-participant8,TRUE,1,FR,0
FR_TRIP19220_0,œ,ɔ,z,b,FR2136,FR2216,FR1599,FR-participant3,FR-participant4,FALSE,0,FR,0
EN_TRIP24152_1,ɑ,u,f,s,EN563,EN700,EN10,EN-participant2,EN-participant6,TRUE,1,EN,1
GR_TRIP78474_0,øː,ʏ,l,t,GR732,GR695,GR412,GR-participant5,GR-participant3,FALSE,0,GR,3
ES_TRIP9374_1,ø:,ɤ:,s,t,ES309,ES286,ES189,ES-participant5,ES-participant3,TRUE,1,ES,6
ES_TRIP30735_0,æ:,ø:,l,s,ES163,ES171,ES295,ES-participant3,ES-participant5,FALSE,0,ES,6
GR_TRIP22793_1,ʏ,iː,b,s,GR509,GR487,GR353,GR-participant3,GR-participant4,TRUE,1,GR,3
BR_TRIP40614_1,ũ,u,m,d,BR277,BR229,BR520,BR-participant4,BR-participant3,TRUE,1,BR,2
TU_TRIP6364_0,ɯ,y,f,z,TU9,TU16,TU172,TU-participant2,TU-participant3,FALSE,0,TU,5
FR_TRIP30599_1,œ,ø,f,f,FR3032,FR2971,FR1615,FR-participant7,FR-participant4,TRUE,1,FR,0
FR_TRIP12445_0,ø,ɔ,f,f,FR1847,FR2004,FR3981,FR-participant3,FR-participant5,FALSE,0,FR,0
ES_TRIP13635_1,æ:,a:,l,s,ES307,ES296,ES175,ES-participant5,ES-participant3,TRUE,1,ES,6
ES_TRIP24615_1,æ:,i:,l,s,ES127,ES101,ES22,ES-participant4,ES-participant2,TRUE,1,ES,6
FR_TRIP38401_0,i,y,f,f,FR4176,FR4377,FR1681,FR-participant8,FR-participant4,FALSE,0,FR,0
BR_TRIP5190_0,ɔ,õ,d,g,BR197,BR68,BR215,BR-participant2,BR-participant4,FALSE,0,BR,2
GL_TRIP785_0,a,aː,p,p,GLO108,GLO6,GLO4,S05M,S02M,FALSE,0,GL,4
EN_TRIP16564_1,ʌ,ɑ,b,f,EN2669,EN2718,EN1509,EN-participant8,EN-participant3,TRUE,1,EN,1
EN_TRIP12087_0,ʌ,æ,z,b,EN2472,EN2307,EN456,EN-participant5,EN-participant2,FALSE,0,EN,1
BR_TRIP46243_1,o,u,s,b,BR223,BR347,BR936,BR-participant4,BR-participant5,TRUE,1,BR,2
FR_TRIP65057_1,ɑ̃,ɛ̃,z,b,FR1520,FR1480,FR4271,FR-participant4,FR-participant8,TRUE,1,FR,0
EN_TRIP3354_1,ɪ,i,z,f,EN181,EN22,EN962,EN-participant6,EN-participant4,TRUE,1,EN,1
GR_TRIP11042_1,uː,ʊ,z,t,GR230,GR238,GR751,GR-participant2,GR-participant5,TRUE,1,GR,3
BR_TRIP33192_1,ẽ,ũ,s,t,BR1051,BR904,BR405,BR-participant5,BR-participant4,TRUE,1,BR,2
EN_TRIP37419_0,u,ɑ,f,s,EN1878,EN1806,EN2244,EN-participant1,EN-participant7,FALSE,0,EN,1
BR_TRIP10775_0,i,e,d,s,BR46,BR126,BR374,BR-participant2,BR-participant4,FALSE,0,BR,2
BR_TRIP26857_1,ɐ̃,õ,m,d,BR1049,BR900,BR766,BR-participant5,BR-participant1,TRUE,1,BR,2
TU_TRIP2069_0,u,i,ʃ,t,TU70,TU122,TU248,TU-participant4,TU-participant1,FALSE,0,TU,5
BR_TRIP36533_1,ɔ,õ,k,f,BR216,BR272,BR1059,BR-participant4,BR-participant5,TRUE,1,BR,2
ES_TRIP5334_1,ɤ:,i:,s,t,ES13,ES26,ES214,ES-participant2,ES-participant1,TRUE,1,ES,6
EN_TRIP3422_1,ʊ,ʌ,z,f,EN207,EN367,EN1023,EN-participant6,EN-participant4,TRUE,1,EN,1
BR_TRIP44189_0,e,i,f,s,BR323,BR375,BR448,BR-participant4,BR-participant3,FALSE,0,BR,2
ES_TRIP33282_0,ɤ:,æ:,l,s,ES220,ES235,ES292,ES-participant1,ES-participant5,FALSE,0,ES,6
TU_TRIP7285_1,u,i,t,s,TU28,TU45,TU91,TU-participant2,TU-participant4,TRUE,1,TU,5
GL_TRIP263_0,i,ɛ,f,f,GLO64,GLO123,GLO53,S03M,S07F,FALSE,0,GL,4
FR_TRIP36190_1,i,y,z,f,FR4405,FR4332,FR56,FR-participant8,FR-participant6,TRUE,1,FR,0
EN_TRIP34763_1,ʊ,ɪ,z,b,EN1339,EN1237,EN2372,EN-participant3,EN-participant5,TRUE,1,EN,1
EN_TRIP7528_0,i,ɪ,z,f,EN2215,EN2197,EN634,EN-participant7,EN-participant2,FALSE,0,EN,1
ES_TRIP13003_1,y:,ø:,l,s,ES306,ES315,ES174,ES-participant5,ES-participant3,TRUE,1,ES,6
GR_TRIP49993_0,iː,yː,f,t,GR103,GR41,GR591,GR-participant6,GR-participant1,FALSE,0,GR,3
BR_TRIP57143_1,o,u,b,k,BR716,BR778,BR1062,BR-participant1,BR-participant5,TRUE,1,BR,2
BR_TRIP14001_0,ẽ,õ,t,t,BR577,BR592,BR684,BR-participant3,BR-participant1,FALSE,0,BR,2
FR_TRIP12333_0,ɑ̃,ɔ̃,f,f,FR1771,FR2137,FR1137,FR-participant3,FR-participant4,FALSE,0,FR,0
BR_TRIP58172_0,ɛ,i,f,s,BR749,BR759,BR928,BR-participant1,BR-participant5,FALSE,0,BR,2
ES_TRIP13129_0,y:,i:,l,s,ES306,ES293,ES126,ES-participant5,ES-participant4,FALSE,0,ES,6
BR_TRIP5400_1,o,ɔ,t,f,BR106,BR103,BR220,BR-participant2,BR-participant4,TRUE,1,BR,2
EN_TRIP22936_1,eɪ,ɛ,z,f,EN744,EN400,EN2619,EN-participant2,EN-participant8,TRUE,1,EN,1
BR_TRIP53987_1,ũ,u,m,d,BR659,BR837,BR170,BR-participant1,BR-participant2,TRUE,1,BR,2
GL_TRIP96_0,i,e,p,p,GLO78,GLO2,GLO25,S03M,S04F,FALSE,0,GL,4
EN_TRIP17302_0,ɪ,æ,z,b,EN2979,EN2816,EN1569,EN-participant8,EN-participant1,FALSE,0,EN,1
BR_TRIP28083_0,ẽ,ɐ̃,k,s,BR1023,BR943,BR685,BR-participant5,BR-participant1,FALSE,0,BR,2
FR_TRIP76137_1,ɔ,u,f,f,FR3609,FR3858,FR2910,FR-participant5,FR-participant7,TRUE,1,FR,0
GR_TRIP25448_1,øː,yː,l,t,GR454,GR493,GR55,GR-participant3,GR-participant6,TRUE,1,GR,3
BR_TRIP19802_0,ɛ,e,f,s,BR442,BR636,BR365,BR-participant3,BR-participant4,FALSE,0,BR,2
GR_TRIP61577_0,ʏ,aː,f,s,GR268,GR317,GR621,GR-participant4,GR-participant1,FALSE,0,GR,3
EN_TRIP17304_0,ɪ,i,z,b,EN2979,EN2864,EN959,EN-participant8,EN-participant4,FALSE,0,EN,1
BR_TRIP59494_0,ĩ,ũ,s,t,BR692,BR672,BR153,BR-participant1,BR-participant2,FALSE,0,BR,2
GL_TRIP2286_1,ɔ,o,g,g,GLO21,GLO136,GLO75,S07F,S03M,TRUE,1,GL,4
FR_TRIP65207_1,o,ɔ,z,b,FR1641,FR1303,FR1888,FR-participant4,FR-participant3,TRUE,1,FR,0
EN_TRIP7318_1,æ,ʌ,z,f,EN2017,EN2220,EN1453,EN-participant7,EN-participant3,TRUE,1,EN,1
EN_TRIP6853_0,ɑ,ʌ,z,b,EN1924,EN2217,EN1204,EN-participant7,EN-participant3,FALSE,0,EN,1
BR_TRIP63590_0,o,u,k,s,BR829,BR780,BR529,BR-participant1,BR-participant3,FALSE,0,BR,2
TU_TRIP2053_1,u,i,ʃ,t,TU70,TU78,TU35,TU-participant4,TU-participant2,TRUE,1,TU,5
BR_TRIP62770_0,ẽ,ɐ̃,k,s,BR685,BR784,BR146,BR-participant1,BR-participant2,FALSE,0,BR,2
FR_TRIP12532_1,ɛ̃,ɛ,f,f,FR1978,FR1828,FR3486,FR-participant3,FR-participant5,TRUE,1,FR,0
TU_TRIP9596_1,y,i,ʃ,t,TU237,TU221,TU125,TU-participant1,TU-participant4,TRUE,1,TU,5
EN_TRIP40484_1,ʌ,æ,z,f,EN1602,EN1695,EN367,EN-participant1,EN-participant6,TRUE,1,EN,1
GL_TRIP1202_1,o,ɔ,g,g,GLO101,GLO41,GLO72,S05M,S01F,TRUE,1,GL,4
ES_TRIP7437_1,ɤ:,ø:,l,s,ES19,ES30,ES160,ES-participant2,ES-participant3,TRUE,1,ES,6
ES_TRIP23661_0,a:,æ:,s,t,ES89,ES88,ES17,ES-participant4,ES-participant2,FALSE,0,ES,6
GR_TRIP29027_1,ʊ,ʏ,f,t,GR605,GR567,GR110,GR-participant1,GR-participant6,TRUE,1,GR,3
GR_TRIP68833_0,yː,uː,z,t,GR680,GR727,GR182,GR-participant5,GR-participant2,FALSE,0,GR,3
BR_TRIP57632_0,ĩ,i,f,s,BR690,BR742,BR157,BR-participant1,BR-participant2,FALSE,0,BR,2
GR_TRIP64947_1,iː,yː,z,t,GR273,GR297,GR402,GR-participant4,GR-participant3,TRUE,1,GR,3
GR_TRIP48292_1,uː,ʊ,f,t,GR51,GR92,GR576,GR-participant6,GR-participant1,TRUE,1,GR,3
BR_TRIP64909_1,ɐ̃,ẽ,k,s,BR784,BR842,BR943,BR-participant1,BR-participant5,TRUE,1,BR,2
GR_TRIP29027_0,ʊ,ʏ,f,t,GR605,GR567,GR110,GR-participant1,GR-participant6,FALSE,0,GR,3
BR_TRIP57653_1,ĩ,i,f,s,BR847,BR742,BR1028,BR-participant1,BR-participant5,TRUE,1,BR,2
ES_TRIP13976_1,a:,æ:,l,s,ES296,ES307,ES104,ES-participant5,ES-participant4,TRUE,1,ES,6
BR_TRIP53580_1,õ,ẽ,m,d,BR658,BR843,BR24,BR-participant1,BR-participant2,TRUE,1,BR,2
GL_TRIP1565_0,ɛ,i,f,f,GLO143,GLO84,GLO73,S04F,S05M,FALSE,0,GL,4
FR_TRIP8137_0,e,ɛ,z,f,FR868,FR650,FR1626,FR-participant2,FR-participant4,FALSE,0,FR,0
